,cos_sim,mse_dist,word_a,word_b
666,0.9950039386749268,0.009992102161049843,illness,disease
667,0.8959923386573792,0.2080153077840805,period,deadlines
668,0.7367336750030518,0.5265324115753174,experienced,piloted
669,0.5038958191871643,0.9922071099281311,bruno,juliana
670,0.9433358311653137,0.11332821100950241,fast,faster
671,0.6714820265769958,0.6570351719856262,takashi,hiroshi
672,0.8399039506912231,0.3201918303966522,boy,kiddo
673,0.7873334884643555,0.42533236742019653,sexy,hottie
674,0.9560912847518921,0.08781725913286209,real,actual
675,0.70302814245224,0.5939429402351379,pm,particle
676,0.7652834057807922,0.4694329500198364,within,across
677,0.6947731971740723,0.6104527711868286,ps,fp
678,0.845045804977417,0.3099077045917511,shakes,rattle
679,0.7245951890945435,0.550809383392334,embarrassed,embarrassing
680,0.778777003288269,0.4424455165863037,piece,hunk
681,0.7996426224708557,0.4007142186164856,eva,violette
682,0.8387805223464966,0.3224385976791382,prepared,prepare
683,0.7917587757110596,0.41648223996162415,genuinely,indeed
684,0.39249518513679504,1.2150087356567383,cricket,crickets
685,0.7742218375205994,0.4515557885169983,talent,talented
686,0.6969684958457947,0.6060627698898315,bratty,rambunctious
687,0.7550424933433533,0.48991459608078003,festival,holiday
688,0.7930859327316284,0.4138276278972626,want,gonna
689,0.8351294994354248,0.3297405540943146,salt,saline
690,0.9453760385513306,0.10924797505140305,ruined,destroyed
691,0.6836524605751038,0.6326944828033447,romance,romances
692,0.7870060205459595,0.42598795890808105,noticed,realised
693,0.5896242260932922,0.8207504749298096,seafood,shrimp
694,0.6239393949508667,0.7521202564239502,emails,message
695,0.9458368420600891,0.10832609236240387,satisfying,satisfactory
696,0.9648624062538147,0.07027506828308105,stopped,halts
697,0.807274580001831,0.3854505717754364,offerings,affords
698,0.6902002692222595,0.619598925113678,meaning,senses
699,0.3985002040863037,1.202999234199524,casbah,hippodrome
700,0.9947597980499268,0.010480120778083801,leak,leakage
701,0.7991135120391846,0.4017723500728607,maturity,expiration
702,0.7766444683074951,0.4467107355594635,oral,verbal
703,0.8067325949668884,0.3865342438220978,possesses,has
704,0.689566969871521,0.620865523815155,worth,valuable
705,0.8059836030006409,0.38803258538246155,memory,memories
706,0.911699116230011,0.1766018122434616,area,spheres
707,0.8702912330627441,0.2594171464443207,gotta,needs
708,0.84404057264328,0.31191882491111755,offer,provide
709,0.7112646698951721,0.5774698257446289,taken,harvested
710,0.9809810519218445,0.03803794085979462,organized,organised
711,0.5713769793510437,0.8572444915771484,servo,propellant
712,0.9018818140029907,0.19623591005802155,finished,iend
713,0.8215842247009277,0.35683128237724304,drama,tragedy
714,0.7751491665840149,0.4497016370296478,accent,concentrated
715,0.9746578335762024,0.05068429931998253,anything,something
716,0.5048280358314514,0.9903428554534912,sequels,blockbusters
717,0.7314074039459229,0.5371848940849304,moment,times
718,0.8833954334259033,0.2332085222005844,ingredients,component
719,0.9259423017501831,0.148115336894989,stop,ceasing
720,0.7091892957687378,0.581620991230011,sees,hopes
721,0.997584879398346,0.0048301937058568,midday,noon
722,0.9776419401168823,0.044716063886880875,finally,lastly
723,0.7351582050323486,0.5296832323074341,either,both
724,0.8135579228401184,0.3728840947151184,drink,boozed
725,0.7735065817832947,0.4529862105846405,decided,chose
726,0.7105889320373535,0.5788211226463318,structure,constructs
727,0.8032163977622986,0.39356666803359985,strides,steps
728,0.8656065464019775,0.26878681778907776,likely,might
729,0.8126057386398315,0.3747882544994354,years,aged
730,0.7886419892311096,0.42271551489830017,population,public
731,0.875784158706665,0.24843110144138336,blast,detonating
732,0.7701311111450195,0.45973724126815796,pointe,tip
733,0.5379601716995239,0.9240785837173462,stafford,trent
734,0.8172188997268677,0.3655622899532318,paradise,havens
735,0.6908799409866333,0.618239164352417,tip,punta
736,0.8080848455429077,0.3838299810886383,pittsburgh,cincinnati
737,0.8384793400764465,0.323041170835495,hair,hairdressing
738,0.7001829147338867,0.5996339917182922,bond,liaison
739,0.9225903153419495,0.15481923520565033,amazing,staggering
740,0.9975749254226685,0.004849888850003481,exercise,exercising
741,0.8293994069099426,0.34120118618011475,way,camino
742,0.8177018761634827,0.3645959198474884,widely,brett
743,0.7524652481079102,0.4950686991214752,please,pray
744,0.8371219038963318,0.3257557451725006,person,persona
745,0.9451522827148438,0.10969498008489609,naturally,obviously
746,0.8025895953178406,0.39482006430625916,stars,superstar
747,0.43811023235321045,1.1237789392471313,lamm,metzger
748,0.6620339751243591,0.6759310960769653,posted,advertised
749,0.8692890405654907,0.26142171025276184,chair,chairmanship
750,0.6472380757331848,0.7055235505104065,eaters,abusers
751,0.9735618829727173,0.05287632718682289,asked,requested
752,0.805548906326294,0.38890182971954346,across,in
753,0.9276407957077026,0.14471843838691711,home,houses
754,0.8526909351348877,0.29461783170700073,limited,curtailed
755,0.6542974710464478,0.6914048790931702,midriff,waistline
756,0.7753293514251709,0.4493408501148224,impressed,shocked
757,0.8227054476737976,0.35458904504776,soldiers,serviceman
758,0.8426215052604675,0.3147566318511963,lamb,mouton
759,0.816070556640625,0.3678584098815918,unacceptable,inadmissible
760,0.4770796298980713,1.045839786529541,hollywood,barrymore
761,0.807204008102417,0.3855917155742645,coast,shoreline
762,0.9784396290779114,0.04312063381075859,reminds,recalls
763,0.7827167510986328,0.4345662593841553,regular,frequently
764,0.7212582230567932,0.5574830770492554,desk,desktop
765,0.7152905464172363,0.5694189071655273,confuse,mislead
766,0.7116087079048157,0.5767815709114075,nihilism,naturalism
767,0.7819397449493408,0.4361201822757721,sweet,sweetened
768,0.8661883473396301,0.2676231563091278,tries,strives
769,0.8917113542556763,0.21657687425613403,confused,garbled
770,0.598913848400116,0.8021716475486755,vaughn,goodwin
771,0.9690200090408325,0.06195991113781929,christian,cristiano
772,0.6020699739456177,0.7958595156669617,anytime,whenever
773,0.48702770471572876,1.0259441137313843,holm,christensen
774,0.760766327381134,0.478466659784317,doll,blondie
775,0.773845911026001,0.4523075520992279,level,echelons
776,0.9411234259605408,0.11775290220975876,lord,senor
777,0.7456505298614502,0.5086979866027832,filming,photo
778,0.7597643136978149,0.4804708957672119,remains,stay
779,0.6247549057006836,0.7504886984825134,garage,shops
780,0.8943487405776978,0.21130217611789703,restaurant,dining
781,0.7518106698989868,0.4963777959346771,mismatched,unmatched
782,0.7656759023666382,0.46864789724349976,farmer,ranchers
783,0.9065887331962585,0.186822310090065,contemporary,modern
784,0.5375462770462036,0.9249061942100525,tacked,tacks
785,0.9858978986740112,0.02820447087287903,filmmaking,films
786,0.7218180894851685,0.5563633441925049,mic,mis
787,0.684285581111908,0.6314279437065125,glued,licked
788,0.8449493050575256,0.3101007044315338,jessica,jennifer
789,0.6666434407234192,0.6667128801345825,sat,saturday
790,0.8595616817474365,0.28087636828422546,major,grands
791,0.7788052558898926,0.44238871335983276,aisle,alley
792,0.8027268052101135,0.39454537630081177,hyper,overactive
793,0.7952808737754822,0.40943771600723267,etc,etcetera
794,0.8383208513259888,0.32335802912712097,leaving,walkout
795,0.8670220375061035,0.2659556567668915,idea,thinking
796,0.5477787256240845,0.9044420719146729,wilson,richardson
797,0.9507631063461304,0.09847372770309448,silly,dopey
798,0.8845321536064148,0.2309352457523346,planet,planets
799,0.9967454075813293,0.006508784834295511,eric,erick
800,0.7663293480873108,0.467340886592865,techno,techs
801,0.6959974765777588,0.6080043315887451,read,leen
802,0.8097580671310425,0.38048312067985535,favourite,prefers
803,0.9649664759635925,0.07006675750017166,characters,character
804,0.8521380424499512,0.29572367668151855,attack,onslaught
805,0.9081929922103882,0.18361391127109528,showed,revealed
806,0.7352575659751892,0.52948397397995,references,referral
807,0.8413724899291992,0.3172544836997986,probably,surely
808,0.6520733833312988,0.6958527565002441,ammunition,explosive
809,0.9736164808273315,0.052767034620046616,myriad,numerous
810,0.6252448558807373,0.7495099306106567,zombies,marchers
811,0.7208579182624817,0.5582835674285889,rated,categorized
812,0.8083372116088867,0.38332507014274597,hitting,pummeled
813,0.8746912479400635,0.25061750411987305,cinema,kino
814,0.7977326512336731,0.4045344591140747,environmental,ecologically
815,0.8766597509384155,0.24668054282665253,crap,bullshit
816,0.5304506421089172,0.9390976428985596,tomo,san
817,0.7919989228248596,0.4160017669200897,destiny,destination
818,0.6835014224052429,0.6329971551895142,thing,something
819,0.879487156867981,0.24102555215358734,original,initial
820,0.8391046524047852,0.32179027795791626,bite,mouthful
821,0.8868186473846436,0.22636212408542633,scary,creepy
822,0.8243514895439148,0.35129645466804504,mind,esprit
823,0.735422670841217,0.5291537046432495,unanswered,unresponsive
824,0.9762008190155029,0.04759833961725235,replacement,substitutions
825,0.9292824268341064,0.14143475890159607,finances,funding
826,0.876009464263916,0.24798057973384857,college,academies
827,0.762719452381134,0.47456076741218567,l,litre
828,0.8344454169273376,0.33110886812210083,history,tale
829,0.8691024780273438,0.26179471611976624,evokes,puts
830,0.5754627585411072,0.8490728735923767,quintessential,archetype
831,0.879432737827301,0.2411344200372696,character,personage
832,0.7245762348175049,0.550847053527832,location,site
833,0.8852382898330688,0.22952298820018768,video,videotape
834,0.8694760799407959,0.2610470652580261,hey,bye
835,0.8410300016403198,0.3179398477077484,special,specific
836,0.4700724184513092,1.059854507446289,finch,chickadee
837,0.685266375541687,0.6294668316841125,served,reacted
838,0.6906217932701111,0.6187555193901062,tasteless,dorky
839,0.9825524687767029,0.03489504009485245,cutting,chop
840,0.7701305150985718,0.45973849296569824,follies,lunacy
841,0.5694563984870911,0.8610860109329224,pg,lv
842,0.8310732841491699,0.33785280585289,however,notwithstanding
843,0.6738022565841675,0.652394711971283,reuben,guzman
844,0.9608119130134583,0.07837629318237305,eventually,finally
845,0.8498731851577759,0.3002531826496124,guards,guardians
846,0.8456013798713684,0.3087967336177826,steps,measurements
847,0.4756864607334137,1.0486263036727905,claudia,luisa
848,0.7267307043075562,0.5465381145477295,bear,withstand
849,0.8485497236251831,0.302900105714798,fantasy,imagination
850,0.8084147572517395,0.38317009806632996,beliefs,belief
851,0.8012076020240784,0.39758461713790894,propaganda,publicize
852,0.9999785423278809,4.2760224459925666e-05,mcpherson,macpherson
853,0.7837110757827759,0.4325776696205139,four,quatro
854,0.49966567754745483,1.0006684064865112,ripper,mov
855,0.7219677567481995,0.5560635328292847,go,vaya
856,0.5989101529121399,0.8021784424781799,filipino,fei
857,0.7995387315750122,0.400922030210495,issue,matters
858,0.8770174980163574,0.24596460163593292,coloured,colourful
859,0.8166036009788513,0.3667927384376526,spiked,doped
860,0.9134153127670288,0.17316921055316925,newer,novel
861,0.8771318793296814,0.24573580920696259,often,routinely
862,0.7325789928436279,0.5348414778709412,drawn,drew
863,0.8524226546287537,0.295154333114624,buy,buys
864,0.8701897263526917,0.2596203088760376,memories,mementos
865,0.9958066940307617,0.008386640809476376,relatively,comparatively
866,0.799163281917572,0.4016726613044739,chang,zhang
867,0.5888465046882629,0.8223061561584473,ya,oj
868,0.8707116842269897,0.2585761845111847,trademark,brand
869,0.6752924919128418,0.6494146585464478,charles,karol
870,0.8635779619216919,0.27284398674964905,dark,darkened
871,0.7207348942756653,0.558529257774353,survived,weathered
872,0.8259226679801941,0.3481542468070984,nothing,nada
873,0.6950145363807678,0.6099706292152405,jokes,quips
874,0.7792723178863525,0.44145476818084717,towards,onto
875,0.9941506385803223,0.011698488146066666,surprisingly,stunningly
876,0.843848705291748,0.3123025596141815,visited,traveled
877,0.787746250629425,0.42450737953186035,busy,overcrowded
878,0.8957546949386597,0.2084905207157135,ready,readies
879,0.7124084830284119,0.5751821398735046,system,schemes
880,0.7743286490440369,0.4513418972492218,brings,gives
881,0.895451009273529,0.2090977430343628,shot,offed
882,0.7270134687423706,0.5459731817245483,forte,potent
883,0.850588321685791,0.2988232970237732,pharmacist,pharmaceutical
884,0.6778319478034973,0.644335150718689,articles,provision
885,0.7562699317932129,0.4874598979949951,misrepresentation,forgery
886,0.7477352023124695,0.5045291185379028,lamely,mockingly
887,0.9797667264938354,0.040466368198394775,properly,suitably
888,0.7672176957130432,0.4655638337135315,baker,bakr
889,0.8572283983230591,0.28554290533065796,genre,type
890,0.9454942941665649,0.10901138186454773,tough,harsh
891,0.7506468892097473,0.4987061619758606,potato,potatoes
892,0.7102547883987427,0.5794902443885803,put,brought
893,0.9416797757148743,0.11664018034934998,maniac,crazed
894,0.6103062629699707,0.7793868184089661,burners,stoves
895,0.9877105951309204,0.02457880973815918,arms,armes
896,0.7384244799613953,0.5231506824493408,blare,blares
897,0.9243872165679932,0.15122514963150024,misuse,abuses
898,0.9412475228309631,0.11750462651252747,approximately,nearly
899,0.49274247884750366,1.0145142078399658,karloff,wolfman
900,0.8438743352890015,0.31225094199180603,afterlife,afterworld
901,0.8326153755187988,0.33476853370666504,dave,dev
902,0.9795419573783875,0.04091617092490196,disturbing,worrisome
903,0.7634811997413635,0.47303780913352966,band,banda
904,0.6946823596954346,0.6106346249580383,since,ago
905,0.6326764822006226,0.734645664691925,smattering,peppered
906,0.7269501090049744,0.5460993647575378,interest,interests
907,0.3765444755554199,1.2469098567962646,timothy,douglas
908,0.9213751554489136,0.15724968910217285,furthermore,besides
909,0.6884891986846924,0.6230207681655884,granola,bagels
910,0.840631365776062,0.31873685121536255,girl,fille
911,0.9551680088043213,0.08966387808322906,surely,admittedly
912,0.8568000793457031,0.28639981150627136,garlic,ail
913,0.4715977907180786,1.0568040609359741,hillman,benson
914,0.8681191205978394,0.26376163959503174,heating,heater
915,0.7551247477531433,0.48975011706352234,sexuality,gender
916,0.4139246940612793,1.172149419784546,clampett,jed
917,0.6137203574180603,0.7725590467453003,moments,hour
918,0.8618654012680054,0.2762688398361206,martin,martins
919,0.8243694305419922,0.3512606918811798,energetic,dynamic
920,0.8630902171134949,0.27381932735443115,every,any
921,0.813751220703125,0.3724970817565918,anyone,nobody
922,0.9734296202659607,0.05314082279801369,favorites,favourite
923,0.7604252099990845,0.4791492521762848,season,seasonal
924,0.8207423090934753,0.3585149943828583,mellow,relaxing
925,0.7568179368972778,0.48636341094970703,beasts,cattle
926,0.5027115941047668,0.9945756793022156,starstruck,overexcited
927,0.748716413974762,0.5025666356086731,atleast,didnt
928,0.3252003490924835,1.3495984077453613,imdb,cgi
929,0.8498972058296204,0.3002053499221802,near,nearing
930,0.8635029792785645,0.27299389243125916,returns,reverted
931,0.7758450508117676,0.44830942153930664,religion,cult
932,0.9614270925521851,0.07714565843343735,reduced,lowers
933,0.7672318816184998,0.46553537249565125,regardless,despite
934,0.7873196005821228,0.4253602921962738,throughout,travers
935,0.9516463279724121,0.09670710563659668,picks,choosing
936,0.7875759601593018,0.4248475432395935,priced,prices
937,0.5550392270088196,0.8899217844009399,minute,hour
938,0.980446457862854,0.03910714015364647,notice,notifications
939,0.4349656105041504,1.1300668716430664,ivory,beige
940,0.7214484810829163,0.5571027994155884,plays,serves
941,0.8615787029266357,0.27684223651885986,believe,think
942,0.762846052646637,0.47430744767189026,blank,pristine
943,0.8804975152015686,0.23900477588176727,gather,collating
944,0.755166232585907,0.48966729640960693,glimmer,sparkle
945,0.49740278720855713,1.005192756652832,shorn,sheeps
946,0.8858404159545898,0.22831885516643524,clouded,obscured
947,0.798006534576416,0.40398645401000977,decision,decides
948,0.8343222141265869,0.3313553035259247,shorts,trousers
949,0.7044217586517334,0.5911556482315063,crew,seamen
950,0.7103881239891052,0.579222559928894,experiences,lessons
951,0.9382125735282898,0.12357481569051743,spots,stains
952,0.8779271841049194,0.24414575099945068,giant,titan
953,0.7094957828521729,0.5810078382492065,funnier,stupider
954,0.7853876352310181,0.4292246401309967,laughed,laughing
955,0.7311798930168152,0.5376399755477905,fish,vascular
956,0.7313025593757629,0.5373941659927368,goodness,godlike
957,0.7782090902328491,0.4435812830924988,turns,rotates
958,0.8678061366081238,0.26438742876052856,abruptly,pointedly
959,0.7845283150672913,0.43094325065612793,conclusion,outcome
960,0.8009949326515198,0.39800989627838135,seriously,earnestly
961,0.7021896839141846,0.5956198573112488,stinks,smell
962,0.9903505444526672,0.019298546016216278,members,member
963,0.9317487478256226,0.1365024745464325,wait,await
964,0.9232048988342285,0.15359002351760864,mam,mummy
965,0.8674646019935608,0.2650705575942993,needs,requisite
966,0.659406840801239,0.6811856627464294,forcing,forced
967,0.5463979244232178,0.9072028994560242,thirty,thirteenth
968,0.6795147061347961,0.6409698724746704,paper,documentary
969,0.6740712523460388,0.6518570184707642,pierre,pebble
970,0.9023898243904114,0.19522017240524292,aroma,smell
971,0.7393471598625183,0.5213050246238708,finding,find
972,0.7078797817230225,0.5842402577400208,left,forgot
973,0.8603783845901489,0.2792429029941559,dork,dumbass
974,0.857355535030365,0.2852886915206909,women,femmes
975,0.7858830094337463,0.42823344469070435,posed,raised
976,0.7121010422706604,0.5757976174354553,popular,grassroots
977,0.8022880554199219,0.39542341232299805,cold,refrigerated
978,0.6700778007507324,0.6598436236381531,henchmen,bodyguard
979,0.7085118293762207,0.5829755067825317,year,anno
980,0.9353569746017456,0.1292857676744461,gives,affords
981,0.8295997977256775,0.34080052375793457,offered,providing
982,0.4418947398662567,1.1162090301513672,blacklisted,censors
983,0.8841153383255005,0.23176895081996918,recall,remembering
984,0.8232851028442383,0.35342928767204285,pop,dad
985,0.9229364395141602,0.154126837849617,share,sharing
986,0.8570705652236938,0.28585848212242126,evidently,seemingly
987,0.633575975894928,0.732848048210144,context,origins
988,0.9860981702804565,0.027803631499409676,guard,guarding
989,0.9687199592590332,0.06255989521741867,needless,worthless
990,0.705907940864563,0.5881842374801636,josef,yusuf
991,0.6825710535049438,0.6348569393157959,shorter,short
992,0.7375511527061462,0.5248970985412598,looking,combing
993,0.944133460521698,0.11173307150602341,fake,spurious
994,0.8190984129905701,0.36180320382118225,catch,captures
995,0.7946342825889587,0.4107306897640228,kudos,bravo
996,0.849296510219574,0.3014066517353058,stylishly,sleek
997,0.81931072473526,0.36137819290161133,room,sala
998,0.7128624320030212,0.5742741823196411,late,departed
999,0.8576110601425171,0.28477737307548523,selection,selected
