"label_1","label_2","passage_1","passage_2","score_1","score_2"
0.0,0.0,"the messages of compassion and mercy are clearly , squarely and specifically expounded via computer animated old testament tale of jonah and the whale . determined to be fun , and bouncy , with energetic musicals , the humor didn't quite engage this adult .","the messages of compassion and mercy are clearly , squarely and specifically expounded via computer animated old testament tale of jonah and the whale . determined to be fun , and bouncy , with energetic musicals , the humor didn't quite engage this adult .","",""
0.0,0.0,"predecessors the mummy and the mummy returns stand as intellectual masterpieces next to the scorpion king .","predecessors the mummy and the mummy returns stand as intellectual masterpieces next to the scorpion king .","",""
0.0,1.0,"howard and his co-stars all give committed performances , but they're often undone by howard's self-conscious [[attempts]] to find a 'literary' filmmaking [[style]] to [[match]] his subject .","howard and his co-stars all give committed performances , but they're often undone by howard's self-conscious [[try]] to find a 'literary' filmmaking [[styles]] to [[matching]] his subject .",0.6980951428413391,0.5001620054244995
0.0,0.0,"a cockeyed shot all the way .","a cockeyed shot all the way .","",""
0.0,1.0,"it's [[hard]] to say who [[might]] enjoy this , are there tolstoy groupies out there ? it's dark and tragic , and lets the business of the greedy talent agents [[get]] in the way of saying something meaningful about facing death","it's [[tough]] to say who [[maybe]] enjoy this , are there tolstoy groupies out there ? it's dark and tragic , and lets the business of the greedy talent agents [[got]] in the way of saying something meaningful about facing death",0.5986721515655518,0.5445841550827026
0.0,1.0,"a sleek [[advert]] for youthful anomie that never [[quite]] equals the sum of its pretensions .","a sleek [[advertising]] for youthful anomie that never [[abundantly]] equals the sum of its pretensions .",0.8949078917503357,0.5211923718452454
0.0,0.0,"are monsters born , or made ?","are monsters born , or made ?","",""
0.0,0.0,"safe conduct , however ambitious and well-intentioned , fails to hit the entertainment bull's-eye .","safe conduct , however ambitious and well-intentioned , fails to hit the entertainment bull's-eye .","",""
0.0,1.0,"got some good , organic character work , lots of obvious political insights and little room for engaging , imaginative filmmaking in its nearly 2 1/2-hour , [[dissipated]] length .","got some good , organic character work , lots of obvious political insights and little room for engaging , imaginative filmmaking in its nearly 2 1/2-hour , [[dispelled]] length .",0.7596332430839539,0.744204580783844
0.0,1.0,"ah-nuld's action hero days [[might]] be over .","ah-nuld's action hero days [[perhaps]] be over .",0.6090579032897949,0.5202304124832153
0.0,1.0,"the plot is straight off the shelf , the performances are television- caliber and the message of providing solace through deception is a [[little]] creepy .","the plot is straight off the shelf , the performances are television- caliber and the message of providing solace through deception is a [[small]] creepy .",0.7304589152336121,0.712489664554596
1.0,0.0,"its [[maker]] , steven spielberg , hasn't [[had]] so much [[fun]] in two decades , since he was schlepping indiana jones around the globe in [[search]] of a giant misplaced ashtray .","its [[manufacturer]] , steven spielberg , hasn't [[ha]] so much [[amusing]] in two decades , since he was schlepping indiana jones around the globe in [[searches]] of a giant misplaced ashtray .",0.9677822589874268,0.5435072779655457
0.0,1.0,"schnitzler's film has a great hook , some clever bits and well-drawn , if standard issue , [[characters]] , but is still only partly satisfying .","schnitzler's film has a great hook , some clever bits and well-drawn , if standard issue , [[traits]] , but is still only partly satisfying .",0.6078709363937378,0.5691364407539368
0.0,0.0,"to better understand why this didn't connect with me would require another viewing , and i won't be sitting through this one again . . . that in itself is commentary enough .","to better understand why this didn't connect with me would require another viewing , and i won't be sitting through this one again . . . that in itself is commentary enough .","",""
0.0,0.0,"a terrible movie that some people will nevertheless find moving .","a terrible movie that some people will nevertheless find moving .","",""
0.0,0.0,"new yorkers always seem to find the oddest places to dwell . . .","new yorkers always seem to find the oddest places to dwell . . .","",""
0.0,0.0,"those of you who are not an eighth grade girl will most likely doze off during this one .","those of you who are not an eighth grade girl will most likely doze off during this one .","",""
0.0,0.0,"a big fat pain .","a big fat pain .","",""
0.0,1.0,"when seagal appeared in an orange prison jumpsuit , i wanted to stand up in the [[theater]] and shout , 'hey , kool-aid ! '","when seagal appeared in an orange prison jumpsuit , i wanted to stand up in the [[theaters]] and shout , 'hey , kool-aid ! '",0.5066397190093994,0.5178599953651428
0.0,0.0,"fans of so-bad-they're-good cinema may find some fun in this jumbled mess .","fans of so-bad-they're-good cinema may find some fun in this jumbled mess .","",""
0.0,0.0,"every sequel you skip will be two hours gained . consider this review life-affirming .","every sequel you skip will be two hours gained . consider this review life-affirming .","",""
0.0,1.0,"at three hours and with very little [[story]] or character [[development]] , there is plenty of room for editing , and a much shorter cut surely would have resulted in a smoother , more focused narrative without [[sacrificing]] any of the cultural intrigue .","at three hours and with very little [[stories]] or character [[evolution]] , there is plenty of room for editing , and a much shorter cut surely would have resulted in a smoother , more focused narrative without [[compromising]] any of the cultural intrigue .",0.6356040239334106,0.604842483997345
0.0,1.0,"ultimately , clarity matters , both in breaking codes and making movies . enigma [[lacks]] it .","ultimately , clarity matters , both in breaking codes and making movies . enigma [[lack]] it .",0.5748391151428223,0.7125521302223206
0.0,0.0,"glazed with a tawdry b-movie scum .","glazed with a tawdry b-movie scum .","",""
1.0,0.0,"quitting [[delivers]] a sucker-punch , and its [[impact]] is all the greater beause director zhang's last film , the cuddly shower , was a non-[[threatening]] multi-character piece centered around a public bath house .","quitting [[provides]] a sucker-punch , and its [[impacts]] is all the greater beause director zhang's last film , the cuddly shower , was a non-[[threaten]] multi-character piece centered around a public bath house .",0.9669117331504822,0.5530300140380859
0.0,0.0,"the parts are better than the whole ( bizarre , funny , tragic - like love in new york ) .","the parts are better than the whole ( bizarre , funny , tragic - like love in new york ) .","",""
0.0,0.0,"far more enjoyable than its predecessor .","far more enjoyable than its predecessor .","",""
0.0,1.0,"that zhang would make such a strainingly [[cute]] film -- with a blind orphan at its center , no less -- indicates where his [[ambitions]] have wandered .","that zhang would make such a strainingly [[adorable]] film -- with a blind orphan at its center , no less -- indicates where his [[aspirations]] have wandered .",0.6508489847183228,0.7285944223403931
0.0,0.0,"imagine the james woods character from videodrome making a home movie of audrey rose and showing it to the kid from the sixth sense and you've imagined the ring .","imagine the james woods character from videodrome making a home movie of audrey rose and showing it to the kid from the sixth sense and you've imagined the ring .","",""
0.0,1.0,"shows holmes has the screen presence to become a major-league leading lady , ( but ) the [[movie]] itself is an underachiever , a psychological mystery that takes its sweet time building to a climax that's [[scarcely]] a surprise by the time it arrives .","shows holmes has the screen presence to become a major-league leading lady , ( but ) the [[films]] itself is an underachiever , a psychological mystery that takes its sweet time building to a climax that's [[hardly]] a surprise by the time it arrives .",0.7953684329986572,0.5364660024642944
0.0,1.0,"will be far more interesting to the soderbergh faithful than it will be to the casual moviegoer who [[might]] be lured in by julia roberts . . .","will be far more interesting to the soderbergh faithful than it will be to the casual moviegoer who [[potentially]] be lured in by julia roberts . . .",0.5599272847175598,0.570827066898346
0.0,0.0,"there's a bit of thematic meat on the bones of queen of the damned , as its origins in an anne rice novel dictate , but generally , it's a movie that emphasizes style over character and substance .","there's a bit of thematic meat on the bones of queen of the damned , as its origins in an anne rice novel dictate , but generally , it's a movie that emphasizes style over character and substance .","",""
0.0,1.0,"a plodding [[look]] at the french revolution through the eyes of aristocrats .","a plodding [[gaze]] at the french revolution through the eyes of aristocrats .",0.5471169352531433,0.590999186038971
0.0,0.0,"mandel holland's direction is uninspired , and his scripting unsurprising , but the performances by phifer and black are ultimately winning . you'll find yourself wishing that you and they were in another movie .","mandel holland's direction is uninspired , and his scripting unsurprising , but the performances by phifer and black are ultimately winning . you'll find yourself wishing that you and they were in another movie .","",""
0.0,1.0,"[[essentially]] "" fatal attraction "" remade for viewers who were in diapers when the original was released in 1987 . . . . this story [[gets]] sillier , not scarier , as it goes along . . .","[[fundamentally]] "" fatal attraction "" remade for viewers who were in diapers when the original was released in 1987 . . . . this story [[obtains]] sillier , not scarier , as it goes along . . .",0.8737388849258423,0.5928155779838562
1.0,0.0,"the paradiso's rusted-out ruin and ultimate collapse during the film's final ( restored ) third…emotionally [[belittle]] a [[cinema]] classic . sometimes shorter is better .","the paradiso's rusted-out ruin and ultimate collapse during the film's final ( restored ) third…emotionally [[disparage]] a [[movies]] classic . sometimes shorter is better .",0.9773440957069397,0.6122887134552002
0.0,1.0,"too clumsy in [[key]] moments . . . to make a big splash .","too clumsy in [[essential]] moments . . . to make a big splash .",0.5691719651222229,0.5299822092056274
0.0,1.0,"hilarious musical comedy though [[stymied]] by accents thick as mud .","hilarious musical comedy though [[impeded]] by accents thick as mud .",0.8215644955635071,0.6853388547897339
0.0,0.0,"it showcases carvey's talent for voices , but not nearly enough and not without taxing every drop of one's patience to get to the good stuff .","it showcases carvey's talent for voices , but not nearly enough and not without taxing every drop of one's patience to get to the good stuff .","",""
0.0,1.0,"a sterling film - a [[cross]] between boys don't cry , deliverance , and ode to billy joe - lies somewhere in the [[story]] of matthew shepard , but that film is yet to be made .","a sterling film - a [[crossing]] between boys don't cry , deliverance , and ode to billy joe - lies somewhere in the [[stories]] of matthew shepard , but that film is yet to be made .",0.6021129488945007,0.5030254125595093
0.0,0.0,"all the well-meaningness in the world can't erase the fact that the believer feels like a 12-step program for the jewish nazi .","all the well-meaningness in the world can't erase the fact that the believer feels like a 12-step program for the jewish nazi .","",""
0.0,0.0,"would that greengrass had gone a tad less for grit and a lot more for intelligibility .","would that greengrass had gone a tad less for grit and a lot more for intelligibility .","",""
0.0,1.0,"to call the other side of heaven "" [[appalling]] "" would be to underestimate just how dangerous entertainments like it can be .","to call the other side of heaven "" [[horrifying]] "" would be to underestimate just how dangerous entertainments like it can be .",0.537682056427002,0.5264647603034973
0.0,0.0,"el crimen del padre amaro would likely be most effective if used as a tool to rally anti-catholic protestors .","el crimen del padre amaro would likely be most effective if used as a tool to rally anti-catholic protestors .","",""
0.0,1.0,"a [[potentially]] good comic premise and [[excellent]] [[cast]] are [[terribly]] wasted .","a [[perhaps]] good comic premise and [[wonderful]] [[casting]] are [[hideously]] wasted .",0.8293963670730591,0.5523834228515625
0.0,0.0,"amid the shock and curiosity factors , the film is just a corny examination of a young actress trying to find her way .","amid the shock and curiosity factors , the film is just a corny examination of a young actress trying to find her way .","",""
0.0,1.0,"a film that plays things so nice 'n safe as to often [[play]] like a milquetoast [[movie]] of the week blown up for the big screen .","a film that plays things so nice 'n safe as to often [[playing]] like a milquetoast [[movies]] of the week blown up for the big screen .",0.5988150835037231,0.5146577954292297
0.0,0.0,"one of the most incoherent features in recent memory .","one of the most incoherent features in recent memory .","",""
0.0,0.0,"a culture clash comedy only half as clever as it thinks it is .","a culture clash comedy only half as clever as it thinks it is .","",""
0.0,1.0,". . . the [[picture]]'s cleverness is [[ironically]] muted by the very people who are intended to make it shine .",". . . the [[photo]]'s cleverness is [[paradoxically]] muted by the very people who are intended to make it shine .",0.665049135684967,0.6402437686920166
0.0,0.0,"propelled not by characters but by caricatures .","propelled not by characters but by caricatures .","",""
0.0,0.0,"all in all , there's only one thing to root for : expulsion for everyone .","all in all , there's only one thing to root for : expulsion for everyone .","",""
0.0,1.0,"a shambles of a [[movie]]--visually unattractive , unbearably loud and [[utterly]] silly . . . its hilarity is [[completely]] [[unintentional]] .","a shambles of a [[movies]]--visually unattractive , unbearably loud and [[abundantly]] silly . . . its hilarity is [[fully]] [[unwitting]] .",0.9850029349327087,0.5222059488296509
0.0,0.0,"almost gags on its own gore .","almost gags on its own gore .","",""
0.0,0.0,"just when the movie seems confident enough to handle subtlety , it dives into soapy bathos .","just when the movie seems confident enough to handle subtlety , it dives into soapy bathos .","",""
0.0,0.0,"it should be mentioned that the set design and interiors of the haunted vessel are more than effectively creepy and moodily lit . so i just did .","it should be mentioned that the set design and interiors of the haunted vessel are more than effectively creepy and moodily lit . so i just did .","",""
0.0,0.0,"it's kind of sad that so many people put so much time and energy into this turkey .","it's kind of sad that so many people put so much time and energy into this turkey .","",""
0.0,1.0,"this is not the undisputed worst boxing [[movie]] ever , but it's certainly not a champion - the big loser is the audience .","this is not the undisputed worst boxing [[films]] ever , but it's certainly not a champion - the big loser is the audience .",0.5915446281433105,0.5308535099029541
0.0,0.0,"a pale xerox of other , better crime movies .","a pale xerox of other , better crime movies .","",""
0.0,0.0,"the problem is that the movie has no idea of it is serious or not .","the problem is that the movie has no idea of it is serious or not .","",""
0.0,0.0,"a horrible , 99-minute stink bomb .","a horrible , 99-minute stink bomb .","",""
0.0,1.0,"watching it is rather like an overlong [[visit]] from a large group of your relatives . as your relatives swap one mundane [[story]] after another , you begin to wonder if they are ever going to [[depart]] .","watching it is rather like an overlong [[visits]] from a large group of your relatives . as your relatives swap one mundane [[stories]] after another , you begin to wonder if they are ever going to [[departing]] .",0.5494969487190247,0.5221399068832397
0.0,0.0,"just like hearst's enormous yacht , it's slow and unwieldy and takes a long time to reach its destination .","just like hearst's enormous yacht , it's slow and unwieldy and takes a long time to reach its destination .","",""
1.0,0.0,"paid in full is [[remarkably]] [[engaging]] [[despite]] being [[noticeably]] derivative of goodfellas and at least a half dozen other trouble-in-the-ghetto flicks .","paid in full is [[surprisingly]] [[engage]] [[albeit]] being [[markedly]] derivative of goodfellas and at least a half dozen other trouble-in-the-ghetto flicks .",0.9799287915229797,0.6126237511634827
0.0,0.0,"the lower your expectations , the more you'll enjoy it .","the lower your expectations , the more you'll enjoy it .","",""
0.0,0.0,"crikey indeed .","crikey indeed .","",""
0.0,0.0,"eastwood winces , clutches his chest and gasps for breath . it's a spectacular performance - ahem , we hope it's only acting .","eastwood winces , clutches his chest and gasps for breath . it's a spectacular performance - ahem , we hope it's only acting .","",""
0.0,1.0,"this movie , a certain scene in particular , brought me uncomfortably close to [[losing]] my [[lunch]] .","this movie , a certain scene in particular , brought me uncomfortably close to [[lose]] my [[lunches]] .",0.6151602864265442,0.5974785089492798
0.0,0.0,"ultimately , the film amounts to being lectured to by tech-geeks , if you're up for that sort of thing .","ultimately , the film amounts to being lectured to by tech-geeks , if you're up for that sort of thing .","",""
0.0,0.0,"this isn't a movie ; it's a symptom .","this isn't a movie ; it's a symptom .","",""
0.0,0.0,"you're better off staying home and watching the x-files .","you're better off staying home and watching the x-files .","",""
0.0,1.0,"mr . wedge and mr . saldanha handle the [[mix]] of verbal jokes and slapstick well . their [[film]] falters , however , in its adherence to the disney philosophy of [[required]] poignancy , a [[salute]] that i'd hoped the [[movie]] would [[avoid]] .","mr . wedge and mr . saldanha handle the [[blending]] of verbal jokes and slapstick well . their [[movies]] falters , however , in its adherence to the disney philosophy of [[needed]] poignancy , a [[saluted]] that i'd hoped the [[movies]] would [[avert]] .",0.7672207355499268,0.6047588586807251
0.0,0.0,"it's tough to be startled when you're almost dozing .","it's tough to be startled when you're almost dozing .","",""
0.0,1.0,"for a film that [[celebrates]] radical , nonconformist values , what to do in case of fire ? lazily and glumly settles into a most traditional , reserved [[kind]] of filmmaking .","for a film that [[celebrate]] radical , nonconformist values , what to do in case of fire ? lazily and glumly settles into a most traditional , reserved [[genre]] of filmmaking .",0.7604628801345825,0.5695836544036865
0.0,1.0,"…passable enough for a shoot-out in the o . k . court [[house]] of life type of flick . strictly middle of the road .","…passable enough for a shoot-out in the o . k . court [[homes]] of life type of flick . strictly middle of the road .",0.7369655966758728,0.5608177185058594
0.0,1.0,"romanek keeps adding flourishes -- artsy fantasy sequences -- that simply feel [[wrong]] . they cheapen the [[overall]] effect .","romanek keeps adding flourishes -- artsy fantasy sequences -- that simply feel [[amiss]] . they cheapen the [[total]] effect .",0.9462420344352722,0.5309982299804688
0.0,0.0,"do not , under any circumstances , consider taking a child younger than middle school age to this wallow in crude humor .","do not , under any circumstances , consider taking a child younger than middle school age to this wallow in crude humor .","",""
1.0,0.0,"the movie is amateurish , but it's a [[minor]] treat .","the movie is amateurish , but it's a [[marginal]] treat .",0.9631041288375854,0.5990052819252014
0.0,1.0,"what's [[surprising]] about this traditional thriller , moderately successful but not [[completely]] satisfying , is [[exactly]] how genteel and unsurprising the execution turns out to be .","what's [[astonishing]] about this traditional thriller , moderately successful but not [[abundantly]] satisfying , is [[precisely]] how genteel and unsurprising the execution turns out to be .",0.6632773280143738,0.5550635457038879
0.0,1.0,"when it's all wet , blue crush is highly enjoyable . when it's on dry land , [[though]] , this surfer-girl melodrama [[starts]] gasping like a beached grouper .","when it's all wet , blue crush is highly enjoyable . when it's on dry land , [[although]] , this surfer-girl melodrama [[begins]] gasping like a beached grouper .",0.5864030122756958,0.5026038289070129
0.0,1.0,"the movie's progression into rambling incoherence gives new meaning to the phrase 'fatal script [[error]] . '","the movie's progression into rambling incoherence gives new meaning to the phrase 'fatal script [[errors]] . '",0.6627408862113953,0.5294917225837708
0.0,1.0,"while holm is [[terrific]] as both [[men]] and hjejle [[quite]] appealing , the [[film]] [[fails]] to make the most out of the [[intriguing]] premise .","while holm is [[wonderful]] as both [[male]] and hjejle [[pretty]] appealing , the [[films]] [[fail]] to make the most out of the [[riveting]] premise .",0.9721590876579285,0.8344942331314087
0.0,1.0,"like its title [[character]] , esther kahn is unusual but [[unfortunately]] also [[irritating]] .","like its title [[personages]] , esther kahn is unusual but [[regrettably]] also [[annoying]] .",0.6712834239006042,0.5741793513298035
0.0,1.0,"the film is really closer to porn than a serious critique of what's [[wrong]] with this increasingly pervasive aspect of gay culture .","the film is really closer to porn than a serious critique of what's [[amiss]] with this increasingly pervasive aspect of gay culture .",0.7870723605155945,0.6483949422836304
0.0,0.0,"not really a thriller so much as a movie for teens to laugh , groan and hiss at .","not really a thriller so much as a movie for teens to laugh , groan and hiss at .","",""
0.0,1.0,"a [[movie]] that the less [[charitable]] [[might]] describe as a castrated cross between highlander and lolita .","a [[film]] that the less [[philanthropic]] [[perhaps]] describe as a castrated cross between highlander and lolita .",0.7130246758460999,0.5230016708374023
0.0,0.0,"for a film about explosions and death and spies , "" ballistic : ecks vs . sever "" seems as safe as a children's film . well , in some of those , the mother deer even dies .","for a film about explosions and death and spies , "" ballistic : ecks vs . sever "" seems as safe as a children's film . well , in some of those , the mother deer even dies .","",""
0.0,0.0,"this picture is murder by numbers , and as easy to be bored by as your abc's , despite a few whopping shootouts .","this picture is murder by numbers , and as easy to be bored by as your abc's , despite a few whopping shootouts .","",""
0.0,0.0,"the question hanging over the time machine is not , as the main character suggests , 'what if ? ' but rather , 'how can you charge money for this ? '","the question hanging over the time machine is not , as the main character suggests , 'what if ? ' but rather , 'how can you charge money for this ? '","",""
0.0,0.0,"no cliche escapes the perfervid treatment of gang warfare called ces wild .","no cliche escapes the perfervid treatment of gang warfare called ces wild .","",""
0.0,1.0,"an awful [[movie]] that will only satisfy the most emotionally malleable of filmgoers .","an awful [[film]] that will only satisfy the most emotionally malleable of filmgoers .",0.5395277738571167,0.5097798109054565
0.0,0.0,"in both the writing and cutting , it does not achieve the kind of dramatic unity that transports you . you end up simply admiring this bit or that , this performance or that .","in both the writing and cutting , it does not achieve the kind of dramatic unity that transports you . you end up simply admiring this bit or that , this performance or that .","",""
0.0,0.0,""" roger michell ( "" notting hill "" ) directs a morality thriller . """,""" roger michell ( "" notting hill "" ) directs a morality thriller . ""","",""
0.0,0.0,"about amy's cuteness , amy's career success ( she's a best-selling writer of self-help books who can't help herself ) , and amy's neuroses when it comes to men .","about amy's cuteness , amy's career success ( she's a best-selling writer of self-help books who can't help herself ) , and amy's neuroses when it comes to men .","",""
0.0,1.0,"there are touching moments in etoiles , but for the most [[part]] this is a dull , dour documentary on what [[ought]] to be a joyful or at least [[fascinating]] subject .","there are touching moments in etoiles , but for the most [[portions]] this is a dull , dour documentary on what [[should]] to be a joyful or at least [[riveting]] subject .",0.9024125933647156,0.5479702353477478
0.0,0.0,"execrable .","execrable .","",""
0.0,0.0,"press the delete key .","press the delete key .","",""
0.0,0.0,"some body smacks of exhibitionism more than it does cathartic truth telling .","some body smacks of exhibitionism more than it does cathartic truth telling .","",""
0.0,1.0,"strong setup and ambitious [[goals]] fade as the [[film]] descends into unsophisticated scare [[tactics]] and b-[[film]] thuggery .","strong setup and ambitious [[aims]] fade as the [[films]] descends into unsophisticated scare [[tactic]] and b-[[movies]] thuggery .",0.675575852394104,0.5011931657791138
0.0,0.0,"i like my christmas movies with more elves and snow and less pimps and ho's .","i like my christmas movies with more elves and snow and less pimps and ho's .","",""
0.0,0.0,"there isn't one moment in the film that surprises or delights .","there isn't one moment in the film that surprises or delights .","",""
0.0,1.0,"as a hybrid teen thriller and murder mystery , murder by numbers fits the profile too [[closely]] .","as a hybrid teen thriller and murder mystery , murder by numbers fits the profile too [[attentively]] .",0.6895303726196289,0.6639518737792969
0.0,0.0,"so faithful to the doldrums of the not-quite-urban , not-quite-suburban milieu as to have viewers recoiling from the reality check .","so faithful to the doldrums of the not-quite-urban , not-quite-suburban milieu as to have viewers recoiling from the reality check .","",""
0.0,1.0,"there's a solid woman- finding-herself story somewhere in here , but you'd have to dig [[pretty]] deep to uncover it .","there's a solid woman- finding-herself story somewhere in here , but you'd have to dig [[quite]] deep to uncover it .",0.5010329484939575,0.5562074780464172
0.0,0.0,"at the bottom rung of the series' entries .","at the bottom rung of the series' entries .","",""
0.0,0.0,"this 100-minute movie only has about 25 minutes of decent material .","this 100-minute movie only has about 25 minutes of decent material .","",""
0.0,0.0,"in moonlight mile , no one gets shut out of the hug cycle .","in moonlight mile , no one gets shut out of the hug cycle .","",""
0.0,0.0,"just an average comedic dateflick but not a waste of time .","just an average comedic dateflick but not a waste of time .","",""
0.0,1.0,"suffocated at conception by its munchausen-by-proxy [[mum]] . [[punish]] the vehicle to [[adore]] the star .","suffocated at conception by its munchausen-by-proxy [[mother]] . [[punishes]] the vehicle to [[love]] the star .",0.967329740524292,0.60881108045578
0.0,1.0,"[[supposedly]] , pokemon can't be [[killed]] , but pokemon 4ever [[practically]] assures that the pocket monster movie franchise is [[nearly]] ready to keel over .","[[reportedly]] , pokemon can't be [[slain]] , but pokemon 4ever [[virtually]] assures that the pocket monster movie franchise is [[almost]] ready to keel over .",0.6454824209213257,0.5065712928771973
0.0,0.0,"city by the sea is the cinematic equivalent of defensive driving : it's careful , conscientious and makes no major mistakes . but what saves lives on the freeway does not necessarily make for persuasive viewing .","city by the sea is the cinematic equivalent of defensive driving : it's careful , conscientious and makes no major mistakes . but what saves lives on the freeway does not necessarily make for persuasive viewing .","",""
0.0,1.0,"a lot like the imaginary sport it projects onto the screen -- loud , violent and [[mindless]] .","a lot like the imaginary sport it projects onto the screen -- loud , violent and [[senseless]] .",0.620073139667511,0.8267477750778198
0.0,0.0,"it uses the pain and violence of war as background material for color .","it uses the pain and violence of war as background material for color .","",""
0.0,1.0,"once [kim] [[begins]] to overplay the shock tactics and bait-and-tackle metaphors , you may decide it's too high a price to pay for a shimmering [[picture]] postcard .","once [kim] [[initiates]] to overplay the shock tactics and bait-and-tackle metaphors , you may decide it's too high a price to pay for a shimmering [[photograph]] postcard .",0.6607574820518494,0.5458022952079773
0.0,1.0,"the [[film]] would work much better as a video installation in a museum , where viewers would be free to leave . [[immediately]] .","the [[films]] would work much better as a video installation in a museum , where viewers would be free to leave . [[straightaway]] .",0.6050937175750732,0.5196617245674133
